datetime,co,Lat,Long,day,month,year,hour,gmt,no2,o3,pm10,pm25,so2
2018-02-24 12:00:00,0.32,34.06643,-118.22675,4,02,2018,12,-08:00,0.025,0.013999999999999999,20.0,7.0,0.0
2018-02-23 03:00:00,0.14,34.06643,-118.22675,3,02,2018,03,-08:00,0.005,0.04,23.0,5.0,0.0
2018-02-24 14:00:00,0.44,34.06643,-118.22675,4,02,2018,14,-08:00,0.036000000000000004,0.003,27.0,7.0,0.0
2018-03-10 15:00:00,0.23,34.06643,-118.22675,0,03,2018,15,-08:00,0.013999999999999999,0.009000000000000001,40.0,29.0,0.0
2018-02-25 14:00:00,0.66,34.06643,-118.22675,5,02,2018,14,-08:00,0.034,0.002,29.0,12.0,0.0
2018-02-22 19:00:00,0.21,34.06643,-118.22675,2,02,2018,19,-08:00,0.013000000000000001,0.035,32.0,19.0,0.0
2018-02-21 02:00:00,0.25,34.06643,-118.22675,1,02,2018,02,-08:00,0.011000000000000001,0.036000000000000004,20.0,5.0,0.0
2018-02-14 03:00:00,0.35,34.06643,-118.22675,4,02,2018,03,-08:00,0.028999999999999998,0.017,19.0,4.0,0.0
2018-02-17 11:00:00,0.71,34.06643,-118.22675,7,02,2018,11,-08:00,0.038,0.002,26.0,13.0,0.0
2018-02-24 06:00:00,0.22,34.06643,-118.22675,4,02,2018,06,-08:00,0.009000000000000001,0.034,15.0,7.0,0.0
2017-06-24 06:00:00,0.25,34.06643,-118.22675,4,06,2017,06,-08:00,0.01,0.027000000000000003,22.0,15.0,0.001
2017-06-24 07:00:00,0.2,34.06643,-118.22675,4,06,2017,07,-08:00,0.008,0.026000000000000002,21.0,14.0,0.0
2017-06-24 10:00:00,0.16,34.06643,-118.22675,4,06,2017,10,-08:00,0.006,0.026000000000000002,20.0,11.0,0.0
2017-06-24 13:00:00,0.23,34.06643,-118.22675,4,06,2017,13,-08:00,0.013000000000000001,0.016,29.0,16.0,0.001
2017-06-24 15:00:00,0.26,34.06643,-118.22675,4,06,2017,15,-08:00,0.012,0.021,29.0,18.0,0.001
2017-06-24 16:00:00,0.29,34.06643,-118.22675,4,06,2017,16,-08:00,0.012,0.025,27.0,22.0,0.001
2017-06-24 17:00:00,0.35,34.06643,-118.22675,4,06,2017,17,-08:00,0.018000000000000002,0.03,41.0,22.0,0.001
2017-06-24 18:00:00,0.3,34.06643,-118.22675,4,06,2017,18,-08:00,0.013999999999999999,0.039,44.0,18.0,0.001
2017-06-24 19:00:00,0.21,34.06643,-118.22675,4,06,2017,19,-08:00,0.01,0.035,33.0,14.0,0.001
2017-06-24 20:00:00,0.23,34.06643,-118.22675,4,06,2017,20,-08:00,0.009000000000000001,0.040999999999999995,33.0,16.0,0.001
2017-06-24 21:00:00,0.23,34.06643,-118.22675,4,06,2017,21,-08:00,0.009000000000000001,0.054000000000000006,37.0,17.0,0.001
2017-06-24 22:00:00,0.22,34.06643,-118.22675,4,06,2017,22,-08:00,0.008,0.054000000000000006,32.0,18.0,0.001
2017-06-24 23:00:00,0.19,34.06643,-118.22675,4,06,2017,23,-08:00,0.006,0.05,29.0,14.0,0.001
2018-02-24 11:00:00,0.37,34.06643,-118.22675,4,02,2018,11,-08:00,0.03,0.009000000000000001,19.0,6.0,0.0
2018-02-21 14:00:00,0.43,34.06643,-118.22675,1,02,2018,14,-08:00,0.035,0.005,32.0,9.0,0.0
2018-02-25 17:00:00,0.21,34.06643,-118.22675,5,02,2018,17,-08:00,0.009000000000000001,0.038,21.0,9.0,0.0
2018-02-17 09:00:00,0.96,34.06643,-118.22675,7,02,2018,09,-08:00,0.039,0.001,34.0,16.0,0.0
2018-03-10 04:00:00,0.48,34.06643,-118.22675,0,03,2018,04,-08:00,0.03,0.006,42.0,20.0,0.0
2018-02-24 03:00:00,0.16,34.06643,-118.22675,4,02,2018,03,-08:00,0.005,0.040999999999999995,9.0,7.0,0.0
2018-02-22 15:00:00,0.32,34.06643,-118.22675,2,02,2018,15,-08:00,0.027999999999999997,0.013000000000000001,31.0,10.0,0.0
2017-10-09 16:00:00,0.33,34.06643,-118.22675,9,10,2017,16,-08:00,0.02,0.027000000000000003,63.0,23.0,0.0
2018-02-16 03:00:00,0.49,34.06643,-118.22675,6,02,2018,03,-08:00,0.04,0.012,40.0,15.0,0.0
2018-02-22 18:00:00,0.24,34.06643,-118.22675,2,02,2018,18,-08:00,0.018000000000000002,0.028999999999999998,33.0,7.0,0.0
2018-02-18 15:00:00,0.77,34.06643,-118.22675,8,02,2018,15,-08:00,0.028999999999999998,0.005,26.0,13.0,0.0
2018-03-08 18:00:00,0.62,34.06643,-118.22675,8,03,2018,18,-08:00,0.043,0.013999999999999999,58.0,27.0,0.001
2017-06-02 22:00:00,0.25,34.0669,-118.2417,2,06,2017,22,-08:00,0.009000000000000001,0.062,42.0,18.0,0.0
2018-03-08 22:00:00,0.31,34.06643,-118.22675,8,03,2018,22,-08:00,0.024,0.042,34.0,14.0,0.001
2018-02-22 17:00:00,0.33,34.06643,-118.22675,2,02,2018,17,-08:00,0.022000000000000002,0.022000000000000002,41.0,14.0,0.0
2018-02-21 01:00:00,0.22,34.06643,-118.22675,1,02,2018,01,-08:00,0.009000000000000001,0.04,22.0,6.0,0.0
2018-02-24 15:00:00,0.44,34.06643,-118.22675,4,02,2018,15,-08:00,0.028999999999999998,0.012,20.0,4.0,0.0
2018-01-15 02:00:00,0.6,34.06643,-118.22675,5,01,2018,02,-08:00,0.039,0.011000000000000001,19.0,8.0,0.0
2017-06-26 05:00:00,0.43,34.06643,-118.22675,6,06,2017,05,-08:00,0.033,0.003,41.0,23.0,0.001
2017-06-26 06:00:00,0.7,34.06643,-118.22675,6,06,2017,06,-08:00,0.033,0.002,38.0,19.0,0.001
2017-06-26 07:00:00,0.7,34.06643,-118.22675,6,06,2017,07,-08:00,0.031,0.002,46.0,22.0,0.001
2017-06-26 08:00:00,0.67,34.06643,-118.22675,6,06,2017,08,-08:00,0.028999999999999998,0.002,52.0,26.0,0.001
2017-06-26 09:00:00,0.69,34.06643,-118.22675,6,06,2017,09,-08:00,0.027000000000000003,0.002,45.0,24.0,0.001
2017-06-26 11:00:00,1.12,34.06643,-118.22675,6,06,2017,11,-08:00,0.027000000000000003,0.002,40.0,18.0,0.001
2017-06-26 12:00:00,1.12,34.06643,-118.22675,6,06,2017,12,-08:00,0.026000000000000002,0.002,45.0,25.0,0.001
2017-06-26 13:00:00,1.06,34.06643,-118.22675,6,06,2017,13,-08:00,0.027999999999999997,0.002,55.0,22.0,0.001
2017-06-26 14:00:00,0.89,34.06643,-118.22675,6,06,2017,14,-08:00,0.034,0.006,49.0,23.0,0.001
2017-06-26 15:00:00,0.78,34.06643,-118.22675,6,06,2017,15,-08:00,0.040999999999999995,0.013000000000000001,60.0,32.0,0.001
2017-06-26 16:00:00,0.87,34.06643,-118.22675,6,06,2017,16,-08:00,0.055,0.017,66.0,28.0,0.001
2017-06-26 17:00:00,0.74,34.06643,-118.22675,6,06,2017,17,-08:00,0.057,0.03,71.0,30.0,0.001
2017-06-26 18:00:00,0.59,34.06643,-118.22675,6,06,2017,18,-08:00,0.035,0.065,63.0,23.0,0.001
2017-04-23 22:00:00,0.18,34.0669,-118.2417,3,04,2017,22,-08:00,0.006999999999999999,0.06,32.0,13.0,0.001
2017-04-23 06:00:00,0.35,34.0669,-118.2417,3,04,2017,06,-08:00,0.023,0.025,37.0,12.0,0.0
2017-04-23 23:00:00,0.18,34.0669,-118.2417,3,04,2017,23,-08:00,0.006,0.06,28.0,15.0,0.0
2017-04-23 07:00:00,0.27,34.0669,-118.2417,3,04,2017,07,-08:00,0.018000000000000002,0.027999999999999997,29.0,15.0,0.0
2017-04-23 21:00:00,0.19,34.0669,-118.2417,3,04,2017,21,-08:00,0.006999999999999999,0.06,32.0,11.0,0.001
2017-04-23 08:00:00,0.3,34.0669,-118.2417,3,04,2017,08,-08:00,0.019,0.025,29.0,12.0,0.0
2017-04-23 09:00:00,0.22,34.0669,-118.2417,3,04,2017,09,-08:00,0.013999999999999999,0.031,33.0,13.0,0.0
2017-04-23 10:00:00,0.15,34.0669,-118.2417,3,04,2017,10,-08:00,0.008,0.03,27.0,12.0,0.0
2017-04-23 11:00:00,0.15,34.0669,-118.2417,3,04,2017,11,-08:00,0.011000000000000001,0.024,26.0,9.0,0.0
2017-04-23 12:00:00,0.13,34.0669,-118.2417,3,04,2017,12,-08:00,0.01,0.025,18.0,7.0,0.0
2017-04-23 13:00:00,0.15,34.0669,-118.2417,3,04,2017,13,-08:00,0.011000000000000001,0.023,20.0,6.0,0.0
2017-04-23 14:00:00,0.19,34.0669,-118.2417,3,04,2017,14,-08:00,0.01,0.024,18.0,8.0,0.0
2017-04-23 00:00:00,0.27,34.0669,-118.2417,3,04,2017,00,-08:00,0.006,0.083,26.0,14.0,0.0
2018-02-10 20:00:00,0.19,34.06643,-118.22675,0,02,2018,20,-08:00,0.008,0.043,32.0,19.0,0.0
2018-02-16 09:00:00,0.79,34.06643,-118.22675,6,02,2018,09,-08:00,0.039,0.002,28.0,13.0,0.0
2018-02-14 17:00:00,0.32,34.06643,-118.22675,4,02,2018,17,-08:00,0.023,0.019,27.0,10.0,0.0
2018-02-22 20:00:00,0.22,34.06643,-118.22675,2,02,2018,20,-08:00,0.013000000000000001,0.037000000000000005,25.0,8.0,0.0
2018-02-24 17:00:00,0.26,34.06643,-118.22675,4,02,2018,17,-08:00,0.013999999999999999,0.028999999999999998,18.0,6.0,0.0
2018-02-16 17:00:00,0.47,34.06643,-118.22675,6,02,2018,17,-08:00,0.031,0.018000000000000002,28.0,8.0,0.0
2018-01-14 06:00:00,1.1,34.06643,-118.22675,4,01,2018,06,-08:00,0.035,0.001,31.0,12.0,0.0
2018-03-08 11:00:00,0.89,34.06643,-118.22675,8,03,2018,11,-08:00,0.036000000000000004,0.001,38.0,18.0,0.001
2018-02-16 04:00:00,0.92,34.06643,-118.22675,6,02,2018,04,-08:00,0.047,0.001,47.0,18.0,0.0
2017-06-05 13:00:00,0.25,34.0669,-118.2417,5,06,2017,13,-08:00,0.015,0.019,46.0,33.0,0.0
2017-06-05 14:00:00,0.29,34.0669,-118.2417,5,06,2017,14,-08:00,0.019,0.016,51.0,34.0,0.0
2017-06-05 15:00:00,0.35,34.0669,-118.2417,5,06,2017,15,-08:00,0.027000000000000003,0.013000000000000001,57.0,34.0,0.0
2017-06-05 17:00:00,0.32,34.0669,-118.2417,5,06,2017,17,-08:00,0.021,0.028999999999999998,52.0,26.0,0.0
2017-06-05 12:00:00,0.22,34.0669,-118.2417,5,06,2017,12,-08:00,0.01,0.024,35.0,30.0,0.0
2017-06-05 18:00:00,0.31,34.0669,-118.2417,5,06,2017,18,-08:00,0.02,0.037000000000000005,46.0,23.0,0.0
2017-06-05 00:00:00,0.24,34.0669,-118.2417,5,06,2017,00,-08:00,0.008,0.069,21.0,18.0,0.0
2017-06-05 01:00:00,0.22,34.0669,-118.2417,5,06,2017,01,-08:00,0.008,0.054000000000000006,21.0,15.0,0.0
2017-06-05 19:00:00,0.3,34.0669,-118.2417,5,06,2017,19,-08:00,0.017,0.047,46.0,23.0,0.0
2017-06-05 02:00:00,0.19,34.0669,-118.2417,5,06,2017,02,-08:00,0.008,0.043,21.0,8.0,0.0
2017-06-05 20:00:00,0.29,34.0669,-118.2417,5,06,2017,20,-08:00,0.013999999999999999,0.057,43.0,22.0,0.0
2017-06-05 03:00:00,0.19,34.0669,-118.2417,5,06,2017,03,-08:00,0.008,0.040999999999999995,20.0,9.0,0.0
2017-06-05 21:00:00,0.28,34.0669,-118.2417,5,06,2017,21,-08:00,0.016,0.053,48.0,24.0,0.001
2018-02-16 10:00:00,0.62,34.06643,-118.22675,6,02,2018,10,-08:00,0.039,0.002,23.0,10.0,0.0
2018-02-17 23:00:00,0.23,34.06643,-118.22675,7,02,2018,23,-08:00,0.01,0.051,21.0,9.0,0.0
2018-02-19 04:00:00,0.14,34.06643,-118.22675,9,02,2018,04,-08:00,0.008,0.033,24.0,12.0,0.0
2018-03-10 02:00:00,0.33,34.06643,-118.22675,0,03,2018,02,-08:00,0.019,0.019,29.0,13.0,0.0
2017-03-25 15:00:00,0.36,34.0669,-118.2417,5,03,2017,15,-08:00,0.02,0.015,42.0,17.0,0.001
2018-02-10 12:00:00,0.19,34.06643,-118.22675,0,02,2018,12,-08:00,0.006,0.036000000000000004,29.0,22.0,0.0
2018-02-17 15:00:00,0.93,34.06643,-118.22675,7,02,2018,15,-08:00,0.036000000000000004,0.003,32.0,12.0,0.001
2018-02-21 06:00:00,0.41,34.06643,-118.22675,1,02,2018,06,-08:00,0.03,0.013000000000000001,21.0,7.0,0.0
2018-02-17 07:00:00,0.93,34.06643,-118.22675,7,02,2018,07,-08:00,0.040999999999999995,0.002,44.0,16.0,0.0
2016-12-07 16:00:00,0.72,34.0669,-118.2417,7,12,2016,16,-08:00,0.032,0.004,47.0,20.0,0.001
2016-12-07 03:00:00,0.66,34.0669,-118.2417,7,12,2016,03,-08:00,0.036000000000000004,0.006999999999999999,48.0,21.0,0.0
2018-02-21 23:00:00,0.2,34.06643,-118.22675,1,02,2018,23,-08:00,0.008,0.043,26.0,6.0,0.0
2018-02-15 23:00:00,0.25,34.06643,-118.22675,5,02,2018,23,-08:00,0.012,0.044000000000000004,24.0,10.0,0.0
2018-01-14 03:00:00,1.43,34.06643,-118.22675,4,01,2018,03,-08:00,0.042,0.002,44.0,14.0,0.001
2018-02-24 16:00:00,0.32,34.06643,-118.22675,4,02,2018,16,-08:00,0.02,0.022000000000000002,20.0,8.0,0.0
2018-02-23 23:00:00,0.15,34.06643,-118.22675,3,02,2018,23,-08:00,0.002,0.047,41.0,6.0,0.0
2018-01-15 01:00:00,0.38,34.06643,-118.22675,5,01,2018,01,-08:00,0.023,0.034,18.0,7.0,0.0
2018-02-21 16:00:00,0.47,34.06643,-118.22675,1,02,2018,16,-08:00,0.027999999999999997,0.013999999999999999,40.0,6.0,0.0
2018-02-17 05:00:00,0.84,34.06643,-118.22675,7,02,2018,05,-08:00,0.043,0.002,33.0,13.0,0.0
2018-02-10 16:00:00,0.16,34.06643,-118.22675,0,02,2018,16,-08:00,0.006,0.04,25.0,17.0,0.0
2018-02-16 01:00:00,0.29,34.06643,-118.22675,6,02,2018,01,-08:00,0.016,0.039,23.0,7.0,0.0
2017-05-23 18:00:00,0.33,34.0669,-118.2417,3,05,2017,18,-08:00,0.015,0.043,67.0,30.0,0.0
2017-05-23 19:00:00,0.23,34.0669,-118.2417,3,05,2017,19,-08:00,0.01,0.052000000000000005,43.0,24.0,0.0
2017-05-23 20:00:00,0.23,34.0669,-118.2417,3,05,2017,20,-08:00,0.009000000000000001,0.057999999999999996,47.0,25.0,0.0
2017-05-23 21:00:00,0.26,34.0669,-118.2417,3,05,2017,21,-08:00,0.01,0.067,32.0,19.0,0.0
2017-05-23 22:00:00,0.27,34.0669,-118.2417,3,05,2017,22,-08:00,0.009000000000000001,0.079,31.0,15.0,0.0
2017-05-23 23:00:00,0.26,34.0669,-118.2417,3,05,2017,23,-08:00,0.009000000000000001,0.07400000000000001,24.0,8.0,0.0
2017-05-23 00:00:00,0.24,34.0669,-118.2417,3,05,2017,00,-08:00,0.009000000000000001,0.057,41.0,17.0,0.0
2017-05-23 01:00:00,0.22,34.0669,-118.2417,3,05,2017,01,-08:00,0.009000000000000001,0.054000000000000006,31.0,19.0,0.0
2018-03-03 08:00:00,0.37,34.06643,-118.22675,3,03,2018,08,-08:00,0.018000000000000002,0.013000000000000001,12.0,8.0,0.0
2016-12-01 01:00:00,0.34,34.0669,-118.2417,1,12,2016,01,-08:00,0.021,0.019,21.0,4.0,0.0
2018-02-23 16:00:00,0.13,34.06643,-118.22675,3,02,2018,16,-08:00,0.003,0.042,38.0,7.0,0.0
2018-02-24 18:00:00,0.27,34.06643,-118.22675,4,02,2018,18,-08:00,0.013000000000000001,0.033,27.0,6.0,0.0
2018-02-24 01:00:00,0.16,34.06643,-118.22675,4,02,2018,01,-08:00,0.004,0.043,25.0,5.0,0.0
2018-01-20 10:00:00,0.17,34.06643,-118.22675,0,01,2018,10,-08:00,0.005,0.036000000000000004,12.0,6.0,0.0
2017-05-08 16:00:00,0.36,34.0669,-118.2417,8,05,2017,16,-08:00,0.017,0.025,26.0,15.0,0.0
2017-05-08 17:00:00,0.48,34.0669,-118.2417,8,05,2017,17,-08:00,0.026000000000000002,0.024,41.0,21.0,0.0
2017-05-08 19:00:00,0.36,34.0669,-118.2417,8,05,2017,19,-08:00,0.021,0.037000000000000005,38.0,20.0,0.001
2017-05-08 20:00:00,0.24,34.0669,-118.2417,8,05,2017,20,-08:00,0.012,0.044000000000000004,20.0,10.0,0.0
2017-05-08 21:00:00,0.21,34.0669,-118.2417,8,05,2017,21,-08:00,0.01,0.044000000000000004,28.0,8.0,0.0
2017-05-08 22:00:00,0.19,34.0669,-118.2417,8,05,2017,22,-08:00,0.006999999999999999,0.045,33.0,13.0,0.0
2017-05-08 23:00:00,0.19,34.0669,-118.2417,8,05,2017,23,-08:00,0.006,0.047,26.0,15.0,0.0
2018-02-17 16:00:00,0.68,34.06643,-118.22675,7,02,2018,16,-08:00,0.032,0.01,27.0,12.0,0.0
2018-03-10 17:00:00,0.18,34.06643,-118.22675,0,03,2018,17,-08:00,0.013000000000000001,0.013999999999999999,17.0,19.0,0.0
2018-02-18 21:00:00,0.15,34.06643,-118.22675,8,02,2018,21,-08:00,0.006,0.05,16.0,7.0,0.0
2018-02-17 04:00:00,0.72,34.06643,-118.22675,7,02,2018,04,-08:00,0.039,0.005,31.0,13.0,0.0
2018-01-20 09:00:00,0.26,34.06643,-118.22675,0,01,2018,09,-08:00,0.013000000000000001,0.022000000000000002,13.0,8.0,0.0
2018-02-21 11:00:00,0.38,34.06643,-118.22675,1,02,2018,11,-08:00,0.034,0.005,24.0,9.0,0.0
2017-07-02 00:00:00,0.17,34.06643,-118.22675,2,07,2017,00,-08:00,0.009000000000000001,0.05,38.0,19.0,0.001
2017-07-02 01:00:00,0.17,34.06643,-118.22675,2,07,2017,01,-08:00,0.01,0.044000000000000004,29.0,19.0,0.001
2017-07-02 02:00:00,0.16,34.06643,-118.22675,2,07,2017,02,-08:00,0.01,0.04,32.0,16.0,0.0
2017-07-02 03:00:00,0.16,34.06643,-118.22675,2,07,2017,03,-08:00,0.01,0.038,34.0,18.0,0.0
2017-07-02 04:00:00,0.19,34.06643,-118.22675,2,07,2017,04,-08:00,0.009000000000000001,0.036000000000000004,38.0,26.0,0.0
2017-07-02 05:00:00,0.16,34.06643,-118.22675,2,07,2017,05,-08:00,0.01,0.032,32.0,20.0,0.0
2017-07-02 06:00:00,0.17,34.06643,-118.22675,2,07,2017,06,-08:00,0.009000000000000001,0.031,33.0,22.0,0.0
2017-07-02 07:00:00,0.16,34.06643,-118.22675,2,07,2017,07,-08:00,0.01,0.03,32.0,22.0,0.0
2017-07-02 08:00:00,0.17,34.06643,-118.22675,2,07,2017,08,-08:00,0.008,0.03,35.0,19.0,0.0
2017-07-02 09:00:00,0.16,34.06643,-118.22675,2,07,2017,09,-08:00,0.006999999999999999,0.03,30.0,26.0,0.0
2017-07-02 10:00:00,0.17,34.06643,-118.22675,2,07,2017,10,-08:00,0.006999999999999999,0.03,35.0,22.0,0.0
2017-07-02 11:00:00,0.16,34.06643,-118.22675,2,07,2017,11,-08:00,0.006999999999999999,0.028999999999999998,35.0,19.0,0.001
2017-07-02 12:00:00,0.17,34.06643,-118.22675,2,07,2017,12,-08:00,0.005,0.032,32.0,26.0,0.0
2017-07-02 13:00:00,0.16,34.06643,-118.22675,2,07,2017,13,-08:00,0.006,0.032,33.0,15.0,0.001
2017-07-02 15:00:00,0.17,34.06643,-118.22675,2,07,2017,15,-08:00,0.008,0.033,39.0,20.0,0.0
2017-04-30 13:00:00,0.53,34.0669,-118.2417,0,04,2017,13,-08:00,0.03,0.008,40.0,15.0,0.0
2017-04-30 14:00:00,0.56,34.0669,-118.2417,0,04,2017,14,-08:00,0.028999999999999998,0.013999999999999999,48.0,13.0,0.0
2017-04-30 15:00:00,0.41,34.0669,-118.2417,0,04,2017,15,-08:00,0.019,0.031,39.0,15.0,0.0
2017-04-30 16:00:00,0.24,34.0669,-118.2417,0,04,2017,16,-08:00,0.009000000000000001,0.05,28.0,8.0,0.0
2017-04-30 17:00:00,0.26,34.0669,-118.2417,0,04,2017,17,-08:00,0.011000000000000001,0.054000000000000006,26.0,13.0,0.0
2017-04-30 18:00:00,0.31,34.0669,-118.2417,0,04,2017,18,-08:00,0.013999999999999999,0.062,38.0,18.0,0.0
2017-04-30 19:00:00,0.28,34.0669,-118.2417,0,04,2017,19,-08:00,0.01,0.07400000000000001,26.0,14.0,0.0
2017-04-30 20:00:00,0.37,34.0669,-118.2417,0,04,2017,20,-08:00,0.016,0.075,48.0,17.0,0.001
2017-04-30 21:00:00,0.27,34.0669,-118.2417,0,04,2017,21,-08:00,0.01,0.081,46.0,14.0,0.001
2017-04-30 22:00:00,0.21,34.0669,-118.2417,0,04,2017,22,-08:00,0.006,0.076,31.0,14.0,0.0
2017-04-30 23:00:00,0.19,34.0669,-118.2417,0,04,2017,23,-08:00,0.005,0.07,27.0,10.0,0.0
2018-02-16 06:00:00,0.88,34.06643,-118.22675,6,02,2018,06,-08:00,0.040999999999999995,0.002,36.0,17.0,0.001
2017-10-02 13:00:00,0.48,34.06643,-118.22675,2,10,2017,13,-08:00,0.027999999999999997,0.004,39.0,20.0,0.0
2018-02-14 10:00:00,0.52,34.06643,-118.22675,4,02,2018,10,-08:00,0.033,0.004,14.0,10.0,0.0
2018-02-24 00:00:00,0.15,34.06643,-118.22675,4,02,2018,00,-08:00,0.003,0.044000000000000004,34.0,5.0,0.0
2018-02-16 22:00:00,0.17,34.06643,-118.22675,6,02,2018,22,-08:00,0.008,0.05,14.0,6.0,0.0
2018-01-30 12:00:00,0.37,34.06643,-118.22675,0,01,2018,12,-08:00,0.033,0.002,33.0,10.0,0.0
2017-08-22 23:00:00,0.19,34.06643,-118.22675,2,08,2017,23,-08:00,0.005,0.042,22.0,16.0,0.0
2016-12-04 00:00:00,0.35,34.0669,-118.2417,4,12,2016,00,-08:00,0.024,0.022000000000000002,44.0,3.0,0.001
2016-12-04 04:00:00,1.41,34.0669,-118.2417,4,12,2016,04,-08:00,0.039,0.002,72.0,25.0,0.001
2018-02-19 06:00:00,0.12,34.06643,-118.22675,9,02,2018,06,-08:00,0.005,0.032,16.0,8.0,0.0
2018-02-13 15:00:00,0.28,34.06643,-118.22675,3,02,2018,15,-08:00,0.019,0.012,24.0,11.0,0.0
2018-02-14 06:00:00,0.84,34.06643,-118.22675,4,02,2018,06,-08:00,0.040999999999999995,0.001,36.0,13.0,0.0
2018-02-22 21:00:00,0.18,34.06643,-118.22675,2,02,2018,21,-08:00,0.009000000000000001,0.040999999999999995,25.0,6.0,0.0
2017-05-04 14:00:00,0.35,34.0669,-118.2417,4,05,2017,14,-08:00,0.022000000000000002,0.012,38.0,17.0,0.0
2017-05-04 15:00:00,0.43,34.0669,-118.2417,4,05,2017,15,-08:00,0.027999999999999997,0.012,51.0,25.0,0.0
2017-05-04 18:00:00,0.57,34.0669,-118.2417,4,05,2017,18,-08:00,0.033,0.036000000000000004,76.0,39.0,0.0
2017-05-04 19:00:00,0.34,34.0669,-118.2417,4,05,2017,19,-08:00,0.015,0.048,60.0,25.0,0.0
2017-05-04 20:00:00,0.28,34.0669,-118.2417,4,05,2017,20,-08:00,0.011000000000000001,0.059000000000000004,52.0,27.0,0.0
2017-05-04 21:00:00,0.25,34.0669,-118.2417,4,05,2017,21,-08:00,0.01,0.063,43.0,19.0,0.0
2017-05-04 22:00:00,0.22,34.0669,-118.2417,4,05,2017,22,-08:00,0.008,0.061,38.0,18.0,0.0
2017-05-04 23:00:00,0.21,34.0669,-118.2417,4,05,2017,23,-08:00,0.008,0.053,32.0,14.0,0.0
2018-02-23 13:00:00,0.23,34.06643,-118.22675,3,02,2018,13,-08:00,0.011000000000000001,0.027999999999999997,12.0,4.0,0.0
2018-02-14 20:00:00,0.15,34.06643,-118.22675,4,02,2018,20,-08:00,0.01,0.038,18.0,6.0,0.0
2018-02-17 08:00:00,1.21,34.06643,-118.22675,7,02,2018,08,-08:00,0.040999999999999995,0.002,42.0,14.0,0.001
2018-01-20 08:00:00,0.34,34.06643,-118.22675,0,01,2018,08,-08:00,0.015,0.017,12.0,7.0,0.0
2017-07-11 00:00:00,0.19,34.06643,-118.22675,1,07,2017,00,-08:00,0.008,0.043,25.0,13.0,0.001
2017-07-11 01:00:00,0.2,34.06643,-118.22675,1,07,2017,01,-08:00,0.008,0.037000000000000005,24.0,18.0,0.001
2017-07-11 02:00:00,0.18,34.06643,-118.22675,1,07,2017,02,-08:00,0.008,0.028999999999999998,24.0,15.0,0.001
2017-07-11 03:00:00,0.21,34.06643,-118.22675,1,07,2017,03,-08:00,0.01,0.021,27.0,14.0,0.001
2017-07-11 04:00:00,0.24,34.06643,-118.22675,1,07,2017,04,-08:00,0.012,0.019,22.0,15.0,0.001
2017-07-11 05:00:00,0.19,34.06643,-118.22675,1,07,2017,05,-08:00,0.009000000000000001,0.018000000000000002,15.0,10.0,0.001
2017-07-11 06:00:00,0.19,34.06643,-118.22675,1,07,2017,06,-08:00,0.008,0.017,15.0,13.0,0.001
2017-07-11 08:00:00,0.16,34.06643,-118.22675,1,07,2017,08,-08:00,0.006999999999999999,0.016,9.0,8.0,0.001
2017-07-11 09:00:00,0.12,34.06643,-118.22675,1,07,2017,09,-08:00,0.005,0.018000000000000002,11.0,13.0,0.001
2017-07-11 10:00:00,0.16,34.06643,-118.22675,1,07,2017,10,-08:00,0.006999999999999999,0.013999999999999999,12.0,10.0,0.001
2017-07-11 11:00:00,0.21,34.06643,-118.22675,1,07,2017,11,-08:00,0.021,0.003,18.0,9.0,0.001
2017-07-11 12:00:00,0.25,34.06643,-118.22675,1,07,2017,12,-08:00,0.017,0.006999999999999999,16.0,13.0,0.001
2017-07-11 13:00:00,0.32,34.06643,-118.22675,1,07,2017,13,-08:00,0.016,0.006999999999999999,18.0,10.0,0.001
2017-07-11 14:00:00,0.4,34.06643,-118.22675,1,07,2017,14,-08:00,0.021,0.006,36.0,24.0,0.001
2018-02-23 10:00:00,0.2,34.06643,-118.22675,3,02,2018,10,-08:00,0.006999999999999999,0.033,14.0,3.0,0.0
2018-02-23 11:00:00,0.21,34.06643,-118.22675,3,02,2018,11,-08:00,0.005,0.035,14.0,5.0,0.0
2017-10-17 21:00:00,0.26,34.06643,-118.22675,7,10,2017,21,-08:00,0.013000000000000001,0.062,36.0,10.0,0.0
2017-06-03 05:00:00,0.26,34.0669,-118.2417,3,06,2017,05,-08:00,0.018000000000000002,0.02,31.0,16.0,0.0
2017-06-03 23:00:00,0.29,34.0669,-118.2417,3,06,2017,23,-08:00,0.011000000000000001,0.086,43.0,30.0,0.0
2017-06-03 06:00:00,0.36,34.0669,-118.2417,3,06,2017,06,-08:00,0.031,0.008,35.0,18.0,0.0
2017-06-03 07:00:00,0.31,34.0669,-118.2417,3,06,2017,07,-08:00,0.025,0.013000000000000001,42.0,30.0,0.0
2017-06-03 08:00:00,0.25,34.0669,-118.2417,3,06,2017,08,-08:00,0.013999999999999999,0.02,33.0,23.0,0.0
2017-06-03 09:00:00,0.24,34.0669,-118.2417,3,06,2017,09,-08:00,0.013999999999999999,0.019,40.0,26.0,0.0
2017-06-03 10:00:00,0.24,34.0669,-118.2417,3,06,2017,10,-08:00,0.012,0.022000000000000002,42.0,31.0,0.0
2017-06-03 11:00:00,0.21,34.0669,-118.2417,3,06,2017,11,-08:00,0.01,0.025,40.0,27.0,0.0
